revenue,App Usage,months,eqpdays,Mobile,Married,isMale,pcown,Credit Card,Retention Calls,churndep
30.24,0,40,165,0,1,0,0,1,0,1
65.69,3.33,11,130,1,1,0,1,1,1,1
33.98,3.33,39,34,0,0,0,0,1,0,1
90.81,6.67,36,80,0,1,0,0,1,0,1
143.44,88.33,34,142,0,0,0,1,1,0,1
18.88,0,16,23,1,0,0,0,1,1,1
32.24,3,40,1,0,1,0,1,1,0,1
259.42,46,18,199,1,0,0,0,1,1,1
75.29,15.33,32,16,0,0,0,0,0,0,1
17.09,0,34,32,0,0,0,0,0,0,1
33.24,17.67,39,78,0,0,0,0,1,0,1
29.29,0,39,180,0,0,1,1,1,0,1
50.74,0,38,73,0,0,0,0,1,0,1
19.83,0,21,171,1,1,0,0,1,1,1
60.33,0,16,65,1,0,0,1,1,1,1
55.18,16.33,38,75,0,1,0,1,1,0,1
185.09,63.33,33,133,0,0,0,0,1,1,1
49.99,53.33,17,9,1,0,0,1,1,1,1
64.47,12,6,145,1,0,0,1,0,1,1
33.44,0,13,166,1,1,0,1,1,1,1
30.52,10.67,40,146,0,1,0,1,1,0,1
5,0,35,105,0,0,0,0,0,0,1
121.79,7.33,30,83,0,1,0,0,0,0,1
847.82,55,8,71,1,0,0,0,1,0,1
40.59,14.67,8,126,1,0,0,0,0,1,1
31.24,3,40,18,0,0,0,0,1,0,1
54.33,45,17,84,1,0,0,1,0,1,1
34.64,1.33,33,79,0,1,0,0,0,0,1
30,0,33,168,1,1,1,0,1,1,1
33.74,43.67,23,160,0,1,0,0,1,1,1
49.52,15.67,39,21,1,1,0,1,1,1,1
39.44,27,13,84,1,1,0,0,1,1,1
29.99,0,39,60,0,1,0,1,1,0,1
5,0,19,171,1,0,0,1,1,1,1
25.99,3.33,39,32,0,1,0,1,1,0,1
32.27,3.67,39,184,0,1,0,1,1,0,1
51.02,3,12,100,1,1,0,0,1,1,1
48.63,0.33,37,8,0,1,0,0,1,0,1
176.05,44.33,13,138,1,0,0,0,0,1,1
34.35,65,14,157,1,0,0,1,1,1,1
51.79,9.33,38,184,0,1,0,1,1,0,1
29.3,0,13,59,1,0,0,0,1,1,1
140.61,11,32,38,0,0,0,0,1,0,1
67.33,9.67,36,9,0,1,0,0,1,0,1
76.23,8.67,10,64,1,1,0,0,1,1,1
66.2,12.33,36,8,0,0,0,1,1,0,1
19.3,1,14,113,1,0,0,1,1,1,1
58.89,0.33,38,57,0,0,1,1,1,0,1
50.82,1,42,31,1,1,0,1,0,0,1
62.28,2.33,23,185,0,1,0,1,1,1,1
97.11,32.33,26,142,1,0,0,1,0,1,1
99.06,61,36,20,0,1,0,1,1,0,1
47.97,8,38,44,0,1,0,1,1,0,1
15.07,0,40,83,0,0,0,1,1,0,1
18.23,0,39,162,0,0,0,1,1,0,1
41.99,6.33,52,193,0,0,0,0,0,0,1
15.23,20,39,187,0,1,0,1,1,0,1
25.02,0,39,198,0,1,0,0,1,0,1
16.99,0,39,159,0,1,0,0,1,0,1
30.19,2,34,86,0,0,0,1,0,0,1
15.58,0,14,51,1,0,0,0,1,1,1
39.4,3.33,12,121,1,1,1,0,1,1,1
64.14,61.67,15,3,1,0,0,0,1,1,1
35.6,3,38,14,0,1,0,0,1,0,1
22.72,1.67,35,151,0,0,0,0,0,0,1
15.45,5.33,39,84,0,1,0,1,1,0,1
49.99,30.67,38,126,0,1,0,1,1,0,1
56.28,1,11,127,1,1,0,1,1,1,1
29.99,1.33,34,36,0,0,0,0,0,0,1
55.24,2.33,11,187,1,0,0,1,1,1,1
84.02,35.33,42,128,1,0,0,0,0,0,1
59.99,0,36,89,0,1,0,0,1,0,1
30,19.33,34,116,0,0,0,0,0,0,1
89.84,14.33,19,11,1,0,0,1,0,1,1
21.36,3,39,182,0,1,0,1,1,0,1
16.99,0.67,40,86,0,1,0,1,1,0,1
88.48,19,31,130,0,0,0,0,0,0,1
30.52,3,33,130,0,0,0,1,0,0,1
30.26,1,37,27,0,1,0,1,1,0,1
22.96,0.67,34,159,1,0,0,0,0,1,1
169.12,10.33,22,108,1,0,0,1,1,1,1
33.57,72,16,148,1,1,1,1,1,1,1
56.9,10.33,37,160,0,1,0,0,1,0,1
24.99,0,38,81,0,1,1,1,1,0,1
42.49,2,38,15,0,1,1,1,1,0,1
40.14,1.33,37,101,0,0,0,0,1,0,1
54.5,33.33,25,178,1,0,0,0,1,1,1
31.25,4,37,51,0,0,0,0,1,0,1
10,0,39,105,0,1,0,0,1,0,1
17.15,0,39,104,0,1,0,1,1,0,1
29.99,7.33,39,97,0,1,0,0,1,0,1
99.37,17,35,114,0,0,0,0,1,0,1
35.88,3.67,23,91,1,0,0,1,0,1,1
21.98,0,38,114,0,1,0,1,1,0,1
79.52,33.33,31,121,1,0,0,1,0,1,1
30,0.33,33,193,0,0,0,1,0,0,1
34.43,18.67,37,76,0,0,0,1,1,0,1
121.88,33,8,59,1,0,0,1,1,1,1
61.09,2.67,11,108,1,0,1,1,1,1,1
30.52,15,34,164,0,0,0,0,0,0,1
10,0,13,34,1,0,0,1,1,1,1
50.44,13,11,107,1,1,1,0,1,1,1
10,0,7,16,1,0,0,1,0,1,1
25.23,0,38,12,0,0,1,1,1,0,1
26.24,16,13,13,1,1,0,1,1,1,1
81.77,0,9,93,1,1,0,1,1,1,1
35.75,1.67,37,121,0,1,0,1,1,0,1
28.49,15.33,38,78,0,1,0,0,1,0,1
26.98,1,37,78,0,0,0,1,1,0,1
30.24,2.33,33,41,0,0,0,1,0,0,1
30.04,0.33,32,135,0,0,0,1,0,0,1
28.74,3.67,12,160,1,0,0,1,1,1,1
50.49,16,37,163,0,0,0,0,1,0,1
40.13,10,39,156,0,0,0,1,1,0,1
50.74,30,21,168,1,0,0,0,1,1,1
46.68,5.67,37,78,0,1,0,0,1,0,1
12.72,3.67,13,90,1,1,0,1,1,1,1
95.09,41,12,126,1,1,0,0,1,1,1
30.26,2,37,152,0,1,0,1,1,0,1
50.75,10.67,46,121,1,0,0,0,1,0,1
33.76,0.67,42,73,1,0,0,0,0,0,1
16.63,0.67,39,95,0,1,0,0,1,0,1
7.11,0,13,124,1,1,0,0,1,1,1
50.74,42.33,33,136,0,0,0,0,0,0,1
51.3,16.33,10,94,1,0,0,0,1,1,1
32.64,25,44,121,0,0,0,1,1,1,1
37.34,15.33,37,122,0,0,0,1,1,0,1
119.98,94,7,56,1,0,0,1,0,1,1
32.78,1.67,32,152,0,0,0,0,0,0,1
64.95,107,12,85,1,0,0,0,1,1,1
65.16,4.33,35,19,0,0,0,1,1,0,1
32.99,14.33,34,105,0,0,0,0,0,0,1
31.6,2,37,146,0,1,0,0,1,0,1
93.05,15.67,13,93,1,0,0,1,0,1,1
30.24,1.33,32,53,0,1,0,1,0,0,1
40.43,7.67,11,192,1,1,0,1,1,1,1
35.31,1.33,32,83,0,0,0,1,0,0,1
38.54,29,31,113,0,0,0,0,0,0,1
38.12,1,11,153,1,1,0,0,1,1,1
50.66,6,20,124,1,0,0,0,0,1,1
86.31,90.33,7,158,1,1,0,0,0,1,1
60.29,22.33,19,136,1,0,0,0,0,1,1
161.18,15,30,128,0,0,1,0,1,0,1
56.39,22.33,11,149,1,0,1,0,1,1,1
10,0,12,7,1,1,1,1,1,1,1
98.75,41.67,15,131,1,0,0,1,0,1,1
150.12,57,11,15,1,0,0,1,0,1,1
76.74,20.33,11,94,1,0,0,1,1,1,1
5,0,38,141,0,1,0,0,1,0,1
15.05,0.67,57,154,0,1,0,1,1,0,1
100.43,27.67,26,181,1,0,0,1,0,1,1
102.79,1.67,37,111,1,0,0,0,0,1,1
139.67,142.67,18,121,1,0,0,0,1,1,1
69.16,31,14,198,1,0,0,1,1,1,1
22,3.33,51,31,1,0,1,0,1,0,1
31.7,9.33,37,147,0,0,1,0,1,0,1
30.26,0.67,36,15,0,1,0,1,1,0,1
81.77,5.67,29,69,0,0,0,0,0,0,1
50.25,0,35,126,0,1,0,1,1,0,1
172.63,33.33,25,43,0,0,0,0,0,0,1
97.79,87,20,167,1,0,0,0,1,1,1
60.02,28.67,36,64,0,1,0,1,1,0,1
57.01,12.67,43,95,0,0,0,0,1,0,1
29.99,3.33,37,63,0,1,1,0,1,0,1
25.29,0,37,144,0,0,0,0,1,0,1
9.91,0,7,178,1,0,0,0,0,1,1
31.79,0,11,69,1,0,0,0,1,1,1
55.98,21,54,11,0,1,0,0,1,0,1
21.66,0,12,44,1,1,0,0,1,1,1
37.06,4.67,11,40,1,0,0,0,1,1,1
22.49,0,44,68,0,0,0,1,0,1,1
36.44,2.33,10,78,1,0,0,1,1,1,1
23.25,0,10,52,1,1,0,1,1,1,1
30.59,9.33,36,107,0,0,0,1,1,0,1
16.99,0,37,108,0,1,1,0,1,0,1
50,14.33,26,147,1,1,0,0,1,1,1
51.25,15,34,170,1,0,0,0,0,1,1
146.68,2.33,25,168,0,0,0,0,0,0,1
30.63,6.67,7,108,1,0,0,0,0,1,1
57.95,25.33,44,180,0,0,0,1,1,0,1
19.99,0,13,28,1,1,0,1,1,1,1
55.39,38.33,7,80,1,0,0,1,0,1,1
45.94,11.33,31,142,0,0,0,1,0,0,1
49.99,14.33,30,36,0,0,0,0,0,0,1
575.75,21.67,15,137,1,0,0,0,0,0,1
21.11,0,37,77,0,1,0,1,1,0,1
36.48,29,11,62,1,0,0,1,1,1,1
29.99,8,36,36,0,1,0,1,1,0,1
30.31,12.67,37,52,0,0,0,1,1,0,1
20.65,5.67,37,155,0,0,0,0,1,0,1
35.49,64.33,37,36,0,1,0,0,1,0,1
74.6,15,34,15,0,0,0,1,1,0,1
131.94,67.67,36,90,1,0,0,0,0,1,1
35.29,0,30,183,0,0,0,1,0,0,1
59.66,88,21,30,1,0,0,0,0,1,1
10.04,0,11,33,1,0,0,0,1,1,1
87.22,20.33,13,97,1,0,0,1,0,1,1
101.68,2.33,11,185,1,1,0,0,1,1,1
55.03,65.33,24,198,1,0,0,0,0,1,1
16.99,0,37,55,0,1,0,0,1,0,1
19.4,0.67,37,144,0,0,0,0,1,0,1
30.25,0,41,171,1,0,0,0,0,0,1
35.55,5,36,8,0,1,0,1,1,0,1
35.79,1,37,184,0,0,0,1,1,0,1
22.46,1.67,37,114,0,0,0,1,1,0,1
30.31,0.33,36,118,0,0,0,1,1,0,1
29.99,0,17,64,1,1,0,1,1,1,1
53.49,3.33,30,48,0,0,0,0,0,0,1
140.97,48.33,25,21,0,0,0,1,0,0,1
46.78,6.67,30,32,0,0,0,0,0,0,1
26.76,1.33,37,14,0,1,0,0,1,0,1
30.08,0.33,36,150,0,0,0,1,1,0,1
29.99,0,35,127,0,1,1,1,1,0,1
23.44,0,21,117,1,0,0,1,1,1,1
52.86,7.67,33,108,1,0,0,1,1,1,1
24.15,0,30,185,0,0,0,1,0,0,1
33.25,0,36,1,0,0,0,1,1,0,1
70.97,15,31,49,1,0,0,1,0,1,1
25.75,0,10,197,1,1,0,1,1,1,1
122.64,56.67,33,172,0,0,0,1,1,0,1
30.51,4,31,138,0,0,0,1,0,0,1
31.85,0,36,21,0,1,0,0,1,0,1
59.99,4.67,30,179,0,1,0,1,0,0,1
30.37,4.67,36,51,0,1,0,1,1,0,1
10,0,11,123,1,1,0,1,1,1,1
36.31,0,17,173,1,1,1,1,1,1,1
335.97,182.33,10,172,1,0,0,0,1,1,1
43.87,4.33,35,31,0,1,0,1,1,0,1
67.17,9.67,16,106,1,0,0,0,0,1,1
35.15,4,20,145,1,0,0,1,1,1,1
76.86,3.33,33,184,0,0,0,1,1,0,1
34.99,0.67,31,38,0,0,0,0,0,0,1
30,2.67,36,130,0,1,0,0,1,0,1
22.83,1,35,165,0,0,0,0,1,0,1
75.37,3,33,167,0,1,0,0,1,0,1
55.72,36,13,173,1,0,0,0,0,1,1
158.49,10,34,186,1,0,0,0,0,0,1
20.45,0,36,82,0,0,0,0,1,0,1
72.75,99.33,13,119,1,1,0,1,1,1,1
29.99,22.33,22,45,1,0,0,1,1,1,1
15.57,27.33,11,138,1,1,0,1,1,1,1
31.2,4.67,35,52,0,0,0,0,1,0,1
32.78,13.67,31,78,0,0,0,1,0,0,1
30,0,36,25,0,1,0,1,1,0,1
18.74,0,42,129,0,1,0,1,1,0,1
26.64,5,31,80,0,0,0,1,0,0,1
51.66,0,44,75,1,0,1,0,1,0,1
30.86,0,44,175,0,0,0,1,1,0,1
26.16,1.67,36,74,0,0,0,1,1,0,1
79.27,15.33,33,184,0,1,0,0,1,0,1
16.88,0,37,121,0,1,0,1,1,0,1
34.72,45.67,31,172,0,0,0,1,1,1,1
5,0,37,125,0,1,0,0,1,0,1
52.15,0,17,2,1,0,0,1,1,1,1
34.99,7,35,186,0,0,0,1,1,0,1
38.73,46.67,13,171,1,1,0,1,1,1,1
24.99,0,37,32,0,1,0,1,1,0,1
96.73,5,36,188,0,0,0,0,1,0,1
17.15,0.33,35,115,0,0,0,1,1,0,1
18.19,0,36,61,0,0,0,1,1,0,1
51.49,15.33,34,180,0,1,0,0,1,0,1
106.44,10.33,31,100,0,1,0,1,1,0,1
30.37,2.33,35,131,0,1,1,1,1,0,1
5,0,31,92,0,0,0,1,0,0,1
17.15,0.67,35,7,0,0,0,1,1,0,1
43.8,0,34,81,0,0,0,0,1,0,1
51.54,8,29,191,0,0,0,0,0,0,1
58.19,11.67,38,103,1,1,0,0,0,0,1
244.57,236.67,16,165,1,0,0,1,0,1,1
51.08,5.33,29,74,0,0,0,0,0,0,1
28.97,1.33,35,198,0,1,0,1,1,0,1
30.27,6.33,34,69,0,1,0,0,1,0,1
45.18,9,35,131,0,0,0,0,1,0,1
24.99,3,36,161,0,1,1,1,1,0,1
61.25,25.67,35,3,0,1,1,0,1,0,1
50.45,0.33,34,130,0,0,0,1,1,0,1
62.55,8,33,160,0,0,1,1,1,0,1
102.22,33,15,76,1,0,0,1,0,1,1
47.21,5.33,35,76,0,0,0,1,1,0,1
52.95,23.67,35,136,0,0,0,0,1,0,1
73.73,13.67,19,147,1,1,0,1,1,1,1
30.26,10.67,34,87,0,1,0,0,1,0,1
39.12,27.33,30,83,0,0,0,0,0,0,1
49.71,1.67,34,191,0,1,0,1,1,0,1
49.95,13.67,34,22,0,0,0,0,1,0,1
93.63,17,7,169,1,1,0,1,1,1,1
41.75,0,35,137,0,1,0,0,1,0,1
38.24,1.33,35,29,0,0,0,1,1,0,1
9.54,0,12,52,1,1,1,1,1,1,1
23.7,0,9,189,1,0,0,1,1,1,1
24.99,9.33,36,94,0,0,0,1,1,0,1
28.29,0.33,35,50,0,1,0,0,1,0,1
30,21.33,37,171,0,1,0,0,1,0,1
29.99,0,27,128,1,0,0,1,1,1,1
22.24,0,35,144,0,0,0,0,1,0,1
130.61,30.33,30,73,0,1,0,0,1,0,1
18.99,0,15,72,1,0,0,1,0,1,1
4.93,0,10,179,1,0,0,0,1,1,1
34.99,6,35,150,0,0,0,1,1,0,1
5,0,31,109,0,0,0,1,0,0,1
26.47,21.33,21,198,1,0,0,1,0,1,1
31.57,0,35,135,0,0,0,0,1,0,1
53.25,0,33,186,0,1,0,1,1,0,1
95.81,31,31,99,0,0,0,0,1,0,1
156.69,30,26,141,1,0,0,0,0,1,1
30.76,11,18,121,1,0,0,0,1,1,1
61.34,46,17,36,1,0,0,0,1,1,1
142.37,40.33,36,6,1,1,0,0,0,0,1
30,9,34,48,0,1,0,0,1,0,1
41.31,8.67,43,54,1,1,0,1,1,0,1
49.99,0,34,24,0,0,0,0,1,0,1
30.55,6.33,11,184,1,0,0,1,0,1,1
28,0,35,162,0,1,0,1,1,0,1
45.52,1.33,33,87,0,1,0,1,1,0,1
35.85,8.67,31,3,0,0,0,1,0,0,1
40.44,21,12,113,0,0,0,1,1,1,1
30.05,10.33,34,14,0,0,0,1,1,0,1
66.43,26.33,27,109,0,0,0,0,0,0,1
61.54,31.67,19,40,1,0,0,0,0,1,1
52.14,20,34,64,0,1,0,0,1,0,1
38.49,18,35,78,0,0,0,1,1,0,1
31.97,43.33,35,191,0,1,0,1,1,0,1
83,8.67,26,19,0,0,0,0,0,0,1
50.5,26.33,30,82,0,0,0,1,0,0,1
36.45,19,34,179,0,1,0,1,1,0,1
24.34,9.67,14,10,1,0,0,0,1,1,1
30.44,10.67,35,78,0,1,0,1,1,0,1
96.11,15.67,30,159,0,1,0,1,1,0,1
97.69,35,26,99,0,0,0,0,0,0,1
121.58,22.33,30,183,0,1,0,1,1,0,1
30.5,1.67,35,184,0,1,0,0,1,0,1
53.25,14.67,17,91,1,0,0,1,0,1,1
64.37,52,14,157,1,0,0,0,0,1,1
38.62,0.33,33,196,0,0,0,0,1,0,1
62.6,4.67,42,12,1,0,0,0,1,0,1
51.49,12.67,37,102,0,0,0,1,0,0,1
30.41,2,15,8,1,0,0,1,0,1,1
34.42,16,42,18,0,0,1,0,1,0,1
60.01,27,14,148,1,0,0,1,0,1,1
30,0,34,179,0,0,0,0,1,0,1
25.71,1.33,29,43,0,1,0,0,0,0,1
51.1,0.67,32,119,0,1,0,1,1,0,1
24.54,66,14,36,1,0,0,1,1,1,1
20.24,0,34,102,0,0,0,0,1,0,1
167.8,95,11,109,1,1,0,1,1,1,1
50,5,38,32,1,0,0,1,0,0,1
17.07,0,39,47,1,1,0,0,0,0,1
103.89,13,23,148,1,0,0,0,1,1,1
32.55,0,34,128,0,0,0,1,1,0,1
57.56,24,14,57,1,0,0,0,1,1,1
55.1,10,27,89,0,0,0,1,0,0,1
171.03,40.33,6,137,1,0,0,1,0,1,1
47.55,0.67,33,95,0,1,0,1,1,0,1
63.72,12.67,32,121,0,0,0,1,1,0,1
59.31,0.67,33,47,0,0,0,0,1,0,1
100.69,49,26,160,0,0,0,1,0,0,1
102.12,0,29,44,0,0,0,0,1,0,1
70.49,14,31,42,0,0,0,0,1,0,1
53.99,17,11,150,1,1,0,0,1,1,1
25.04,3.33,50,90,0,0,0,0,0,0,1
20.74,2.33,35,105,0,1,0,1,1,0,1
115.33,25,24,57,0,0,0,1,0,0,1
32.99,4,35,16,0,1,0,1,1,0,1
33.63,1.67,33,85,0,0,0,0,1,0,1
10.26,0,20,35,1,0,0,1,0,1,1
45,36.33,35,115,0,0,0,0,1,0,1
26.37,0,33,15,0,0,0,1,1,0,1
75.29,65.67,27,98,1,0,0,1,1,1,1
30.73,12.67,34,161,0,0,0,1,1,0,1
55.56,15,27,129,0,0,0,0,0,0,1
442.97,40,16,87,1,0,0,0,0,0,1
53.67,0,18,114,1,0,0,0,1,1,1
34.55,14,33,192,0,0,0,0,1,0,1
51.03,3.33,35,166,1,0,0,1,0,1,1
76.31,20.67,32,114,0,1,0,1,1,0,1
16.99,0,35,145,0,0,0,0,1,0,1
196.29,25,18,25,1,0,0,1,0,1,1
63.38,6.33,32,34,0,0,0,1,1,0,1
33.61,2.33,28,1,0,0,0,0,0,0,1
99.45,78,14,184,1,1,0,0,1,1,1
84.65,29,30,1,1,1,0,0,1,1,1
42.49,0.33,33,49,0,1,0,1,1,0,1
44.42,33.33,29,123,0,0,0,1,0,0,1
50.92,19.67,17,123,1,0,1,0,1,1,1
88.17,10.33,36,89,0,0,0,0,1,0,1
43.04,23.33,30,182,1,1,0,1,1,1,1
43.8,6,28,151,0,0,0,0,0,0,1
75,6.67,36,169,1,1,0,0,0,0,1
64.68,17,27,65,0,0,0,0,0,0,1
34.99,113.67,11,77,1,0,0,1,0,1,1
40.22,16.33,18,162,1,0,0,0,0,1,1
35.08,6.33,32,176,0,1,0,0,1,0,1
116.62,5.67,23,80,0,0,0,0,0,0,1
10.2,5.67,35,58,0,0,0,1,1,0,1
51.62,31.33,27,83,0,0,0,1,0,0,1
22.49,1.67,15,13,1,0,0,1,0,1,1
34.01,0,33,100,0,1,0,0,1,0,1
68.8,12.67,27,144,0,0,0,0,0,0,1
50,34.33,33,109,0,0,0,0,1,0,1
33.61,4.67,38,169,1,0,0,0,0,0,1
16.99,0,34,179,0,1,0,0,1,0,1
54.85,0,23,46,1,0,0,1,1,1,1
218.79,10,16,170,1,0,0,1,1,1,1
50.47,21.33,11,183,1,0,0,0,1,1,1
127.28,21,24,16,1,1,0,1,1,1,1
48.72,1.33,37,76,1,0,0,1,0,0,1
33.88,1.33,33,29,0,1,0,1,1,0,1
127.89,31.33,29,94,0,0,0,1,1,0,1
34.59,0,14,117,1,0,0,1,1,1,1
29.49,0,43,75,1,1,0,0,1,0,1
39.59,47,7,157,1,0,0,0,0,1,1
30.32,1,38,20,0,0,0,1,1,0,1
54.4,0.67,41,93,1,0,1,0,1,0,1
57.77,48.67,23,16,1,0,0,1,1,1,1
34.99,1.67,12,95,1,1,0,1,1,1,1
94.98,24.67,31,16,0,1,0,0,1,0,1
51.03,21,33,108,0,0,1,0,1,0,1
21.8,16,29,151,0,0,0,1,0,0,1
65.75,9.67,32,109,0,0,0,1,1,0,1
30.34,78.67,28,111,0,0,0,1,0,0,1
11.25,0,29,158,0,0,0,1,0,0,1
85.35,10.67,13,45,1,0,0,0,0,1,1
16.99,0,33,105,0,1,0,0,1,0,1
193.49,40.67,22,118,1,0,0,1,0,1,1
184.62,51,33,134,1,0,0,1,1,1,1
223.24,94.67,15,171,1,1,0,1,1,1,1
43.56,70.67,14,161,1,0,0,1,0,1,1
36.96,27,29,15,0,0,0,1,0,0,1
41.12,13.67,32,54,0,0,0,0,1,0,1
46.76,0.33,19,156,1,1,0,1,1,1,1
93.69,19.67,39,3,1,1,0,1,1,0,1
26.23,5.67,33,72,0,0,0,0,1,0,1
23.27,13,29,106,0,0,0,1,0,0,1
25.49,4,34,116,0,0,0,1,1,0,1
103.62,19.67,12,121,1,0,0,1,1,1,1
10,0,34,183,0,1,0,1,1,0,1
90.48,29,14,153,1,0,0,1,0,1,1
37.5,2.33,37,6,1,0,0,0,0,0,1
57.52,26,27,149,0,0,0,1,0,0,1
40.33,4.67,28,188,0,1,0,0,0,0,1
36.22,43.67,29,106,1,0,0,1,1,1,1
73.76,19.67,21,12,1,1,0,0,1,1,1
31.97,9.33,32,175,0,0,0,1,1,0,1
53.44,0,31,185,0,1,0,1,1,0,1
25.44,4.33,33,106,0,0,0,0,1,0,1
69.24,28.33,12,141,1,0,0,1,0,1,1
60.52,24.67,34,164,1,1,0,0,0,1,1
44.11,2.67,32,86,0,1,0,1,1,0,1
175.7,6.33,34,107,1,0,0,0,0,0,1
30,0,44,108,1,1,0,1,1,0,1
24.99,0,33,61,0,0,0,1,1,0,1
59.22,3.33,31,192,0,1,0,1,1,0,1
38.93,10.67,33,46,0,1,0,1,1,0,1
50.5,10.33,33,2,0,1,0,0,1,0,1
31.29,10.67,6,27,1,0,0,1,1,1,1
32.13,12.33,32,160,0,1,0,0,1,0,1
24.99,0,33,139,0,0,0,0,1,0,1
5,0,33,112,1,1,0,1,1,1,1
29.99,1,32,98,0,1,0,1,1,0,1
53.36,11.33,35,185,0,1,0,1,1,0,1
31.91,9,28,88,0,0,0,1,0,0,1
26.24,19.67,8,166,1,0,0,1,1,1,1
29.99,1,32,172,0,0,0,0,1,0,1
29.99,0.67,32,180,0,0,0,0,1,0,1
42.74,0,32,57,0,1,0,1,1,0,1
73.56,31.67,13,56,1,0,0,1,0,1,1
30.22,6.33,43,34,1,0,1,0,1,0,1
36.88,0,31,43,0,1,0,1,1,0,1
49.99,0,32,112,0,0,0,1,1,0,1
24.99,2.33,32,185,0,1,1,0,1,0,1
28.9,1,27,61,0,0,0,0,0,0,1
30.4,0.67,32,106,0,0,1,0,1,0,1
114.65,27.67,23,29,0,0,0,1,0,0,1
5.05,0,28,167,0,0,0,0,0,0,1
77.5,53.67,35,35,0,1,0,0,1,0,1
53,21,31,9,0,1,1,0,1,0,1
17.44,0,32,5,0,0,0,0,1,0,1
30.24,4.33,32,128,0,1,0,1,1,0,1
19.99,0.33,15,192,1,1,0,1,1,1,1
94.5,52,13,199,1,0,0,1,1,1,1
30.21,0,29,137,1,1,1,1,1,1,1
49.41,16,31,179,0,0,0,1,1,0,1
60.49,16,26,4,0,0,0,0,0,0,1
10.9,4.33,25,82,1,1,0,0,1,1,1
39.99,5.33,26,118,0,0,0,1,0,0,1
115.37,15.67,35,57,0,0,0,0,0,0,1
16.99,0,33,106,0,0,0,1,1,0,1
35.49,8,22,113,1,0,0,1,1,1,1
90.87,24.33,25,29,0,0,0,1,0,0,1
30.51,2,27,77,0,0,0,1,0,0,1
141.36,38,37,80,1,0,0,0,1,0,1
16.99,0,32,188,0,1,1,0,1,0,1
22.76,2.67,35,98,0,0,0,1,0,0,1
36.78,0,31,33,0,0,0,0,1,0,1
31.29,6,42,186,1,1,0,1,1,0,1
53.85,7,25,119,0,0,0,1,0,0,1
34.99,5,27,24,0,0,0,0,0,0,1
30.5,1.67,31,81,0,0,0,1,1,0,1
42.26,10.67,14,25,1,1,0,0,1,1,1
124.24,23.33,37,165,1,1,0,1,1,0,1
30.3,9.67,32,147,0,1,0,1,1,0,1
29.99,0,32,73,0,1,0,0,1,0,1
30.84,10.67,32,2,0,1,1,0,1,0,1
38.61,16.67,31,10,0,1,0,1,1,0,1
99.16,27.67,33,42,0,0,0,0,0,0,1
34.98,2.33,31,7,0,0,0,1,1,0,1
30,0,37,82,1,0,0,1,0,0,1
40.71,5.67,17,155,1,1,0,0,0,1,1
85.24,22,11,35,1,0,0,0,0,1,1
49.48,10,30,83,0,0,0,0,1,0,1
10,0,24,47,1,0,0,1,1,1,1
31.15,7,31,174,0,1,0,0,1,0,1
51.77,0,40,132,1,1,0,0,1,0,1
46.62,20.33,31,35,0,1,0,0,1,0,1
21.74,25,13,134,1,0,0,1,0,1,1
49.99,3,31,169,0,1,0,0,1,0,1
29.99,0,32,76,0,1,0,0,1,0,1
35.23,0.67,26,15,0,0,0,1,0,0,1
30.27,1.33,31,30,0,0,0,0,1,0,1
45.42,9.33,30,100,0,0,0,0,1,0,1
26.04,8,31,170,0,1,0,0,1,0,1
27.76,0,36,192,1,1,0,0,0,0,1
31.71,1.67,27,143,0,0,0,1,0,0,1
64.43,42,14,167,1,0,0,1,0,1,1
37.21,6,31,44,0,1,0,1,1,0,1
30.2,24.67,34,5,0,0,0,1,1,0,1
37.19,28,28,149,0,0,0,0,0,0,1
21.63,0.67,32,18,0,1,0,1,1,0,1
45.87,30.67,16,160,1,0,0,1,1,1,1
30.44,0,36,55,1,0,0,0,0,0,1
44.58,20.33,29,190,1,0,0,0,1,1,1
14.77,14.33,32,175,0,1,0,1,1,0,1
16.99,0,32,184,0,1,0,1,1,0,1
36.93,1.33,32,174,0,0,0,0,1,0,1
30.49,5.33,18,125,1,0,0,0,0,1,1
64.3,17.33,24,143,0,0,0,0,0,0,1
107.87,16.67,11,99,1,1,1,0,1,1,1
68.85,41.67,24,196,0,0,0,0,0,0,1
33.24,0.67,32,51,0,1,0,1,1,0,1
33.96,0,30,83,0,1,0,0,1,0,1
17.96,0.33,36,100,1,0,0,1,0,0,1
36.62,16.33,32,49,0,0,0,0,1,0,1
33.82,34.67,41,55,1,0,0,1,1,0,1
34.98,6.33,30,177,0,0,0,1,1,0,1
49.99,9.33,14,99,1,0,0,1,1,1,1
44.43,0,17,85,1,0,1,0,1,1,1
38.02,20.67,32,84,0,1,1,0,1,0,1
33.64,23.33,31,77,0,1,0,0,1,0,1
85.78,24.33,28,112,0,1,0,0,1,0,1
88.5,13,46,130,1,0,0,0,0,1,1
43.88,12.33,30,96,0,0,0,1,1,0,1
32.84,7.33,25,38,0,0,0,1,0,0,1
36.04,2.33,31,188,0,0,0,1,1,0,1
51.17,14.67,35,76,1,0,0,1,0,0,1
5,0,27,118,0,0,0,0,0,0,1
36.38,4,31,103,0,1,0,0,1,0,1
30.26,0.33,15,75,1,0,0,1,1,1,1
96.26,53,30,90,0,1,0,1,1,0,1
30.26,0.67,30,70,0,1,1,0,1,0,1
