customer_id,Gender,geo_group,age,Promotion,Channel
SB0000047666,M,Asia,45,3,Email
SB0000042107,F,EU,57,2,Google
SB0000035718,F,North America,62,3,Email
SB0000031826,F,EU,57,1,FaceBook
SB0000128295,M,ROW,36,1,FaceBook
SB0000027958,F,North America,33,3,Email
SB0000043073,F,North America,32,3,Email
SB0000147451,M,EU,30,1,FaceBook
SB0000139818,F,Asia,49,3,Email
SB0000057787,M,North America,36,2,Google
SB0000059488,F,Asia,36,3,Email
SB0000150379,F,Asia,40,3,Email
SB0000101132,F,EU,35,3,Email
SB0000120929,F,EU,42,2,Google
SB0000074518,F,ROW,35,2,Google
SB0000064123,M,North America,34,1,FaceBook
SB0000021594,M,North America,48,1,FaceBook
SB0000073929,M,Asia,35,3,Email
SB0000014101,M,North America,38,1,FaceBook
SB0000117055,F,North America,41,3,Email
SB0000062964,M,North America,25,3,Email
SB0000120843,M,North America,34,1,FaceBook
SB0000109190,M,North America,37,1,FaceBook
SB0000062532,F,ROW,42,3,Email
SB0000108160,F,EU,45,1,FaceBook
SB0000107202,M,North America,43,2,Google
SB0000122968,F,Asia,56,2,Google
SB0000028805,F,Asia,42,3,Email
SB0000079350,M,EU,23,3,Email
SB0000112280,F,EU,38,1,FaceBook
SB0000106377,F,EU,36,2,Google
SB0000122501,F,North America,42,2,Google
SB0000014205,M,Asia,37,2,Google
SB0000087435,M,North America,25,2,Google
SB0000076458,F,EU,40,3,Email
SB0000147485,F,North America,57,2,Google
SB0000028204,M,EU,24,1,FaceBook
SB0000103841,F,North America,25,3,Email
SB0000105846,M,North America,31,2,Google
SB0000074657,M,North America,43,1,FaceBook
SB0000129964,F,North America,60,1,FaceBook
SB0000083817,M,ROW,47,2,Google
SB0000144393,F,North America,19,1,FaceBook
SB0000055520,F,EU,36,2,Google
SB0000070453,M,North America,46,1,FaceBook
SB0000014447,F,North America,28,3,Email
SB0000018510,M,EU,24,1,FaceBook
SB0000036647,M,North America,24,3,Email
SB0000012956,M,ROW,29,2,Google
SB0000134485,F,North America,49,3,Email
SB0000020267,F,Asia,60,3,Email
SB0000074758,F,EU,40,2,Google
SB0000143893,F,EU,18,3,Email
SB0000067324,M,North America,46,3,Email
SB0000048627,F,ROW,38,2,Google
SB0000076997,M,North America,46,3,Email
SB0000128752,F,EU,41,2,Google
SB0000067757,F,North America,47,3,Email
SB0000019074,M,EU,35,2,Google
SB0000116847,F,North America,37,2,Google
SB0000057764,M,North America,39,2,Google
SB0000123902,M,EU,31,2,Google
SB0000023799,M,North America,36,2,Google
SB0000097796,F,Asia,28,2,Google
SB0000044146,F,EU,37,2,Google
SB0000103037,M,ROW,58,3,Email
SB0000084307,F,North America,43,3,Email
SB0000012748,M,North America,35,3,Email
SB0000098410,F,ROW,36,1,FaceBook
SB0000113765,M,Asia,21,3,Email
SB0000132683,M,ROW,43,2,Google
SB0000073624,F,North America,27,3,Email
SB0000119670,F,EU,24,3,Email
SB0000092702,M,Asia,60,3,Email
SB0000094642,M,Asia,41,2,Google
SB0000061825,M,EU,63,2,Google
SB0000134602,M,ROW,36,3,Email
SB0000087121,M,Asia,31,2,Google
SB0000108748,M,EU,32,3,Email
SB0000020320,F,North America,36,1,FaceBook
SB0000147960,M,North America,49,2,Google
SB0000072366,M,EU,33,3,Email
SB0000133664,M,EU,58,1,FaceBook
SB0000030043,M,EU,28,2,Google
SB0000123722,F,North America,28,3,Email
SB0000086587,M,EU,35,1,FaceBook
SB0000058610,F,EU,27,3,Email
SB0000035169,F,North America,28,3,Email
SB0000149428,F,North America,41,1,FaceBook
SB0000077504,F,ROW,35,2,Google
SB0000138148,F,EU,58,3,Email
SB0000017665,F,ROW,36,1,FaceBook
SB0000095259,F,North America,26,3,Email
SB0000014746,M,North America,42,2,Google
SB0000069079,M,North America,35,2,Google
SB0000064597,M,EU,48,3,Email
SB0000150393,F,EU,36,1,FaceBook
SB0000124325,F,EU,49,3,Email
SB0000068025,F,North America,48,2,Google
SB0000076539,F,Asia,34,1,FaceBook
SB0000099535,M,North America,29,3,Email
SB0000129604,M,North America,36,3,Email
SB0000140204,F,North America,46,1,FaceBook
SB0000110676,F,EU,32,3,Email
SB0000129310,M,EU,35,1,FaceBook
SB0000012590,F,ROW,42,3,Email
SB0000068591,F,EU,52,2,Google
SB0000103827,F,EU,44,3,Email
SB0000038112,F,North America,31,1,FaceBook
SB0000066983,F,EU,29,1,FaceBook
SB0000037744,F,North America,39,3,Email
SB0000061324,M,EU,46,1,FaceBook
SB0000022019,F,North America,33,3,Email
SB0000028350,F,North America,19,3,Email
SB0000080657,M,EU,53,2,Google
SB0000111083,F,North America,37,1,FaceBook
SB0000022244,F,North America,35,2,Google
SB0000138729,M,North America,19,3,Email
SB0000022353,M,Asia,33,3,Email
SB0000143364,M,ROW,28,2,Google
SB0000114511,F,EU,26,2,Google
SB0000144741,F,North America,25,1,FaceBook
SB0000064988,M,North America,29,3,Email
SB0000072792,F,North America,42,2,Google
SB0000046130,M,North America,27,3,Email
SB0000140439,M,North America,43,2,Google
SB0000063868,F,North America,36,3,Email
SB0000103075,M,EU,36,2,Google
SB0000119767,F,North America,34,1,FaceBook
SB0000149102,F,EU,19,1,FaceBook
SB0000034095,M,Asia,36,2,Google
SB0000058024,M,EU,33,2,Google
SB0000109737,F,EU,47,2,Google
SB0000039312,F,ROW,56,1,FaceBook
SB0000087872,F,ROW,31,3,Email
SB0000088710,M,Asia,39,2,Google
SB0000104382,M,ROW,34,2,Google
SB0000120027,F,ROW,41,3,Email
SB0000104434,F,ROW,29,3,Email
SB0000041307,F,Asia,37,3,Email
SB0000141223,F,ROW,30,2,Google
SB0000147525,M,North America,34,2,Google
SB0000078306,M,ROW,37,1,FaceBook
SB0000034283,F,ROW,56,3,Email
SB0000123770,F,EU,48,2,Google
SB0000075590,M,North America,36,2,Google
SB0000039238,F,North America,50,3,Email
SB0000144122,M,North America,31,1,FaceBook
SB0000091933,F,Asia,35,1,FaceBook
SB0000019393,F,North America,41,1,FaceBook
SB0000059353,M,North America,44,2,Google
SB0000063055,F,EU,49,1,FaceBook
SB0000094566,M,North America,21,3,Email
SB0000125293,M,North America,42,2,Google
SB0000143789,F,ROW,51,3,Email
SB0000058404,M,North America,25,3,Email
SB0000036615,F,North America,46,3,Email
SB0000069467,F,EU,48,3,Email
SB0000107644,M,North America,41,3,Email
SB0000105552,M,North America,43,3,Email
SB0000013462,M,North America,57,1,FaceBook
SB0000131743,F,ROW,32,2,Google
SB0000058640,F,Asia,49,3,Email
SB0000070573,M,North America,39,2,Google
SB0000102998,F,ROW,32,1,FaceBook
SB0000024831,F,ROW,64,3,Email
SB0000039371,M,North America,43,1,FaceBook
SB0000097100,M,Asia,32,1,FaceBook
SB0000028354,M,North America,41,2,Google
SB0000042523,M,North America,53,1,FaceBook
SB0000048745,M,EU,38,2,Google
SB0000105075,M,ROW,25,3,Email
SB0000084597,F,North America,38,1,FaceBook
SB0000070903,M,North America,48,3,Email
SB0000096533,M,North America,44,3,Email
SB0000058554,M,ROW,36,1,FaceBook
SB0000043528,F,North America,40,1,FaceBook
SB0000139789,M,EU,45,1,FaceBook
SB0000093609,F,EU,35,1,FaceBook
SB0000059053,M,EU,28,2,Google
SB0000100323,F,ROW,38,3,Email
SB0000068797,F,EU,39,2,Google
SB0000133092,M,North America,32,3,Email
SB0000117797,F,North America,42,3,Email
SB0000062521,F,North America,33,2,Google
SB0000098259,F,North America,45,2,Google
SB0000130932,M,EU,60,1,FaceBook
SB0000083896,F,Asia,43,1,FaceBook
SB0000144981,F,North America,36,2,Google
SB0000072424,F,ROW,45,2,Google
SB0000076104,M,Asia,19,3,Email
SB0000147438,M,EU,25,2,Google
SB0000107276,F,EU,38,3,Email
SB0000097816,F,North America,42,3,Email
SB0000103720,F,North America,24,3,Email
SB0000077798,F,Asia,43,1,FaceBook
SB0000117937,M,Asia,37,2,Google
SB0000113809,M,North America,32,2,Google
SB0000125376,F,Asia,42,3,Email
SB0000144141,M,EU,51,2,Google
SB0000071534,F,EU,35,3,Email
SB0000104025,M,ROW,32,2,Google
SB0000148635,F,North America,35,1,FaceBook
SB0000130565,M,North America,40,1,FaceBook
SB0000020783,F,North America,40,1,FaceBook
SB0000018413,F,Asia,25,1,FaceBook
SB0000083947,M,North America,40,3,Email
SB0000026688,M,Asia,36,2,Google
SB0000051165,M,North America,48,1,FaceBook
SB0000093963,M,North America,28,1,FaceBook
SB0000058143,F,North America,58,2,Google
SB0000024446,F,EU,45,1,FaceBook
SB0000126037,F,North America,33,1,FaceBook
SB0000129183,F,EU,46,2,Google
SB0000058649,M,ROW,31,3,Email
SB0000014257,F,North America,25,3,Email
SB0000091871,M,North America,36,1,FaceBook
SB0000136293,F,ROW,53,3,Email
SB0000055218,M,EU,32,2,Google
SB0000020838,F,Asia,27,3,Email
SB0000132668,M,North America,35,1,FaceBook
SB0000021471,M,ROW,47,3,Email
SB0000054082,M,EU,39,1,FaceBook
SB0000044255,F,EU,45,1,FaceBook
SB0000130496,M,North America,35,2,Google
SB0000024635,F,North America,45,1,FaceBook
SB0000042731,M,North America,44,3,Email
SB0000076105,M,Asia,61,2,Google
SB0000142843,M,ROW,51,1,FaceBook
SB0000108815,M,EU,19,1,FaceBook
SB0000068949,F,Asia,34,2,Google
SB0000068888,F,EU,36,2,Google
SB0000080752,M,EU,35,2,Google
SB0000058921,M,Asia,38,2,Google
SB0000078797,F,ROW,61,2,Google
SB0000083509,F,EU,24,3,Email
SB0000046537,F,North America,39,1,FaceBook
SB0000085712,M,ROW,41,1,FaceBook
SB0000019454,M,EU,42,3,Email
SB0000094570,F,North America,36,1,FaceBook
SB0000144992,F,Asia,37,3,Email
SB0000076783,M,EU,38,1,FaceBook
SB0000016061,M,North America,52,1,FaceBook
SB0000031446,M,North America,44,1,FaceBook
SB0000081185,F,ROW,37,1,FaceBook
SB0000113696,F,North America,37,1,FaceBook
SB0000074733,M,EU,35,2,Google
SB0000084291,M,North America,31,3,Email
SB0000147465,M,North America,46,2,Google
SB0000069113,M,EU,29,2,Google
SB0000045040,M,EU,36,1,FaceBook
SB0000018791,F,ROW,25,1,FaceBook
SB0000067887,M,ROW,39,1,FaceBook
SB0000079115,M,Asia,38,2,Google
SB0000142348,F,North America,19,3,Email
SB0000047274,M,ROW,48,1,FaceBook
SB0000036613,M,EU,48,1,FaceBook
SB0000078927,F,ROW,33,1,FaceBook
SB0000024813,F,ROW,19,1,FaceBook
SB0000112004,M,ROW,39,3,Email
SB0000060467,M,North America,42,2,Google
SB0000133518,M,North America,44,1,FaceBook
SB0000150536,F,Asia,43,1,FaceBook
SB0000095264,F,EU,19,3,Email
SB0000091959,F,North America,27,2,Google
SB0000100044,F,ROW,37,3,Email
SB0000102612,F,EU,31,1,FaceBook
SB0000132200,M,North America,35,1,FaceBook
SB0000046964,M,Asia,32,3,Email
SB0000144102,F,North America,63,1,FaceBook
SB0000027451,F,North America,43,2,Google
SB0000079949,F,ROW,42,2,Google
SB0000133514,M,North America,34,1,FaceBook
SB0000079963,F,EU,34,3,Email
SB0000137824,M,North America,37,3,Email
SB0000016622,F,EU,19,3,Email
SB0000083156,F,EU,48,1,FaceBook
SB0000141673,F,North America,25,1,FaceBook
SB0000146295,F,North America,43,3,Email
SB0000138628,F,North America,38,2,Google
SB0000064987,F,EU,34,2,Google
SB0000030412,F,North America,36,1,FaceBook
SB0000025393,M,EU,43,2,Google
SB0000033584,F,North America,38,3,Email
SB0000081098,F,ROW,48,2,Google
SB0000047202,M,North America,46,2,Google
SB0000118927,M,North America,27,3,Email
SB0000094026,M,North America,44,3,Email
SB0000051777,F,ROW,32,3,Email
SB0000061695,F,North America,35,3,Email
SB0000040752,F,Asia,25,1,FaceBook
SB0000065305,M,North America,31,1,FaceBook
SB0000031840,F,North America,36,2,Google
SB0000090104,M,North America,34,2,Google
SB0000055458,M,EU,31,1,FaceBook
SB0000048429,M,ROW,49,2,Google
SB0000015934,F,North America,37,1,FaceBook
SB0000097990,F,North America,35,3,Email
SB0000083206,M,ROW,42,2,Google
SB0000086765,M,EU,28,3,Email
SB0000133020,F,North America,43,1,FaceBook
SB0000035325,M,North America,29,3,Email
SB0000076774,M,EU,44,2,Google
SB0000126748,F,Asia,62,2,Google
SB0000079770,M,North America,28,2,Google
SB0000117151,M,North America,38,1,FaceBook
SB0000112605,F,North America,42,2,Google
SB0000113937,M,EU,43,1,FaceBook
SB0000061701,F,ROW,39,3,Email
SB0000096391,F,North America,42,2,Google
SB0000071016,F,North America,26,3,Email
SB0000058525,F,EU,52,1,FaceBook
SB0000012722,F,North America,33,2,Google
SB0000040686,M,EU,42,1,FaceBook
SB0000132217,F,Asia,45,2,Google
SB0000120431,F,EU,19,1,FaceBook
SB0000119901,M,ROW,40,3,Email
SB0000025673,F,North America,35,1,FaceBook
SB0000109960,F,North America,29,1,FaceBook
SB0000030524,F,Asia,24,3,Email
SB0000042986,F,EU,43,3,Email
SB0000060614,F,ROW,37,2,Google
SB0000125268,F,Asia,40,1,FaceBook
SB0000048184,M,Asia,41,3,Email
SB0000101851,M,ROW,45,2,Google
SB0000110826,F,North America,31,1,FaceBook
SB0000024877,M,ROW,49,2,Google
SB0000049571,F,North America,32,3,Email
SB0000092076,M,North America,48,2,Google
SB0000113744,F,ROW,32,2,Google
SB0000046096,M,EU,25,2,Google
SB0000024893,F,North America,32,3,Email
SB0000022395,M,ROW,33,1,FaceBook
SB0000094109,M,ROW,35,1,FaceBook
SB0000039872,F,EU,34,1,FaceBook
SB0000046792,M,EU,53,2,Google
SB0000075416,F,North America,39,2,Google
SB0000053350,M,North America,22,1,FaceBook
SB0000017289,M,EU,40,2,Google
SB0000149979,M,EU,29,3,Email
SB0000127255,F,North America,46,3,Email
SB0000024935,F,ROW,30,3,Email
SB0000136532,M,EU,30,3,Email
SB0000106443,F,North America,24,2,Google
SB0000031632,F,EU,30,2,Google
SB0000129189,F,ROW,24,3,Email
SB0000026215,M,EU,19,3,Email
SB0000042609,M,Asia,30,1,FaceBook
SB0000021133,F,EU,39,2,Google
SB0000146375,F,North America,35,1,FaceBook
SB0000090542,M,North America,38,2,Google
SB0000085096,M,North America,34,3,Email
SB0000120226,F,North America,42,1,FaceBook
SB0000075864,F,Asia,48,2,Google
SB0000091140,F,North America,25,3,Email
SB0000090827,F,North America,40,1,Email
SB0000134569,M,North America,30,1,Email
SB0000030728,M,EU,49,1,Email
SB0000100685,F,EU,38,2,Email
SB0000016755,M,Asia,50,2,Email
SB0000029521,M,EU,22,3,Email
SB0000064631,M,North America,24,3,Email
SB0000066428,M,Asia,33,2,Email
SB0000084870,M,North America,47,1,Email
SB0000041381,F,North America,33,2,Email
SB0000093642,M,EU,38,2,Email
SB0000061206,F,Asia,48,1,Email
SB0000016504,M,ROW,38,3,Email
SB0000063102,M,ROW,38,2,Email
SB0000110513,F,Asia,34,2,Email
SB0000046779,F,EU,20,2,Email
SB0000105484,F,Asia,36,3,Email
SB0000039801,F,North America,52,3,Email
SB0000106937,M,North America,26,3,Email
SB0000040201,F,EU,57,1,Email
SB0000145906,F,EU,40,2,Email
SB0000049205,M,North America,47,3,Email
SB0000038923,M,North America,52,3,Email
SB0000135477,F,ROW,23,2,Email
SB0000110761,F,Asia,37,3,Email
SB0000055051,M,EU,31,2,Email
SB0000145627,F,North America,32,2,Email
SB0000126320,M,ROW,39,1,Email
SB0000133661,M,ROW,29,3,Email
SB0000100649,F,North America,41,1,Email
SB0000106523,M,North America,32,2,Email
SB0000138864,M,North America,38,1,Email
SB0000138504,M,ROW,35,3,Email
SB0000041417,M,EU,36,1,Email
SB0000094576,M,Asia,32,3,Email
SB0000024278,F,EU,24,1,Email
SB0000137749,F,Asia,42,3,Email
SB0000013130,F,North America,36,3,Email
SB0000070717,F,Asia,31,3,Email
SB0000072577,F,North America,22,2,Email
SB0000136692,M,North America,51,3,Email
SB0000061143,M,EU,34,1,Email
SB0000037970,M,EU,36,3,Email
SB0000039300,F,North America,41,3,Email
SB0000057882,M,North America,40,2,Email
SB0000046107,F,EU,34,2,Email
SB0000019634,F,Asia,29,3,Email
SB0000127804,M,North America,39,3,Email
SB0000070010,F,North America,36,1,Email
SB0000122737,M,ROW,26,2,Email
SB0000102877,F,EU,38,2,Email
SB0000071352,M,North America,39,2,Email
SB0000072015,F,EU,29,1,Email
SB0000036305,M,Asia,38,2,Email
SB0000102021,M,Asia,32,3,Email
SB0000101774,M,North America,28,1,Email
SB0000086875,M,North America,46,3,Email
SB0000114276,M,ROW,38,1,Email
SB0000043598,M,Asia,34,1,Email
SB0000134636,F,Asia,38,2,Email
SB0000048265,M,North America,31,1,Email
SB0000147221,F,Asia,52,3,Email
SB0000023119,M,EU,59,3,Email
SB0000033486,M,Asia,42,1,Email
SB0000029336,M,ROW,21,3,Email
SB0000018983,M,ROW,62,2,Email
SB0000049892,M,Asia,48,3,Email
SB0000140806,M,Asia,42,1,Email
SB0000081408,M,North America,47,2,Email
SB0000113790,F,North America,61,1,Email
SB0000083848,F,EU,29,3,Email
SB0000080382,F,EU,31,1,Email
SB0000144516,M,North America,24,3,Email
SB0000097635,M,EU,56,3,Email
SB0000017057,M,EU,33,1,Email
SB0000111291,M,EU,35,3,Email
SB0000067576,F,North America,58,1,Email
SB0000052396,M,North America,33,3,Email
SB0000065050,M,EU,45,2,Email
SB0000079706,M,North America,32,3,Email
SB0000086592,F,North America,35,1,Email
SB0000069540,M,ROW,34,2,Email
SB0000122027,F,North America,37,3,Email
SB0000113565,M,North America,37,3,Email
SB0000141318,F,North America,34,1,Email
SB0000046905,F,North America,27,1,Email
SB0000046581,M,North America,31,2,Email
SB0000150829,M,Asia,22,3,Email
SB0000150193,F,EU,42,1,Email
SB0000044572,F,ROW,42,2,Email
SB0000063132,M,EU,57,1,Email
SB0000035176,F,ROW,37,3,Email
SB0000054502,F,ROW,40,3,Email
SB0000056734,F,North America,41,1,Email
SB0000110373,F,Asia,43,2,Email
SB0000140660,F,Asia,43,1,Email
SB0000102510,F,EU,28,2,Email
SB0000042105,F,North America,30,2,Email
SB0000067405,F,North America,29,1,Email
SB0000068038,F,North America,34,1,Email
SB0000125818,F,North America,38,3,Email
SB0000018832,M,North America,27,3,Email
SB0000133057,F,North America,29,3,Email
SB0000078631,F,North America,45,2,Email
SB0000089890,M,North America,45,2,Email
SB0000128139,F,North America,39,2,Email
SB0000046730,F,EU,34,1,Email
SB0000044320,M,North America,49,3,Email
SB0000103601,F,EU,54,3,Email
SB0000124257,M,North America,58,2,Email
SB0000096626,F,ROW,37,1,Email
SB0000130938,M,Asia,35,3,Email
SB0000100275,M,North America,41,3,Email
SB0000046899,F,North America,30,1,Email
SB0000094618,M,North America,32,2,Email
SB0000129976,F,ROW,36,1,Email
SB0000087647,F,ROW,49,3,Email
SB0000021001,M,EU,28,3,Email
SB0000117935,M,North America,35,2,Email
SB0000115071,M,EU,27,2,Email
SB0000072059,F,ROW,38,2,Email
SB0000139538,M,North America,26,1,Email
SB0000132660,M,Asia,40,3,Email
SB0000056424,F,North America,43,1,Email
SB0000059295,F,North America,36,2,Email
SB0000149304,F,EU,40,3,Email
SB0000126607,F,ROW,39,1,Email
SB0000105808,M,EU,34,1,Email
SB0000052487,F,EU,21,1,Email
SB0000107979,M,North America,49,2,Email
SB0000091665,M,North America,31,3,Email
SB0000104504,F,Asia,34,3,Email
SB0000019064,M,Asia,24,3,Email
SB0000060315,M,North America,43,2,Email
SB0000129696,M,North America,36,1,Email
SB0000068155,M,North America,47,2,Email
SB0000102686,F,EU,37,1,Email
SB0000059798,F,ROW,35,2,Email
SB0000042057,F,ROW,50,3,Email
SB0000023939,M,EU,30,1,Email
SB0000087130,M,ROW,40,2,Email
SB0000096483,M,ROW,29,2,Email
SB0000075953,M,North America,27,3,Email
SB0000060971,F,ROW,61,3,Email
SB0000140690,M,North America,28,2,Email
SB0000138169,M,ROW,24,3,Email
SB0000015391,M,North America,43,3,Email
SB0000099475,M,EU,28,2,Email
SB0000049031,M,Asia,34,3,Email
SB0000109730,F,North America,38,3,Email
SB0000129649,M,ROW,41,3,Email
SB0000014996,F,North America,30,3,Email
SB0000083111,M,Asia,46,2,Email
SB0000053567,F,EU,22,2,Email
SB0000124517,F,ROW,35,1,Email
SB0000090693,M,EU,40,1,Email
SB0000025548,F,North America,24,2,Email
SB0000063221,M,EU,32,1,Email
SB0000103569,M,North America,30,3,Email
SB0000052848,M,North America,47,1,Email
SB0000136786,F,EU,32,2,Email
SB0000064766,M,North America,51,2,Email
SB0000018435,F,Asia,32,3,Email
SB0000074670,M,EU,42,3,Email
SB0000040298,M,ROW,22,2,Email
SB0000099358,M,North America,33,3,Email
SB0000121474,F,North America,54,2,Email
SB0000095664,M,North America,33,3,Email
SB0000025539,M,Asia,29,1,Email
SB0000036817,F,North America,23,3,Email
SB0000069718,F,EU,44,1,Email
SB0000137744,M,North America,33,1,Email
SB0000097997,F,North America,37,2,Email
SB0000084573,M,ROW,46,3,Email
SB0000057052,M,EU,47,1,Email
SB0000148515,F,North America,47,2,Email
SB0000105791,M,ROW,53,1,Email
SB0000092217,M,EU,42,1,Email
SB0000095337,M,North America,28,2,Email
SB0000058220,M,EU,38,1,Email
SB0000017866,F,EU,31,3,Email
SB0000085134,M,ROW,36,2,Email
SB0000111100,F,EU,30,3,Email
SB0000091086,M,Asia,46,2,Email
SB0000020708,M,North America,39,3,Email
SB0000065426,F,EU,19,2,Email
SB0000034113,M,Asia,63,2,Email
SB0000029384,F,North America,33,1,Email
SB0000109512,M,Asia,42,3,Email
SB0000031080,F,North America,24,1,Email
SB0000068529,F,EU,28,3,Email
SB0000137537,F,North America,36,3,Email
SB0000039281,F,North America,21,2,Email
SB0000048671,F,ROW,30,3,Email
